Mario bestellingen

Let op! De vermelde prijzen zijn de prijzen ten tijde van de bestelling

Winkelnaam;Klantnaam;TelefoonNr;Email;Adres;Woonplaats;Besteldatum;AfleverType;AfleverDatum;AfleverMoment;Product;PizzaBodem;PizzaSaus;Prijs;Aantal;Extra Ingrediënten;Prijs Extra Ingrediënten;Regelprijs;Totaalprijs;Gebruikte Coupon;Coupon Korting;Te Betalen
Breda Graaf Hendrik III Plein;Klaasjan Poiesz;06-70425069;KlaasjanPoiesz@fleckens.hu;Hazeldonksestraat 19;Breda;zondag 16 juli 2017;Bezorgen;zondag 16 juli 2017;20:40;Creamy Bacon;Large Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 11,95;€ 48,70;;€ 0,00;€ 48,70
;;;;;;;;;;Funghi;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;;;;
;;;;;;;;;;Perfect Pepperoni;Medium Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 9,90;;;;
;;;;;;;;;;Tonno;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;

Capelle a/d Yssel;Shereen Boorsma;06-72977600;ShereenBoorsma@armyspy.com;Schermerhoek 8;Capelle aan den IJssel;vrijdag 18 mei 2018;Afhalen;vrijdag 18 mei 2018;17:45;Funghi;Medium Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 9,90;€ 46,75;;€ 0,00;€ 46,75
;;;;;;;;;;Supreme;Family XXL Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;Caprese;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;Pollo Pomodore;Family XXL Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 13,95;;;;

Brunssum;Danya Langens;06-28266857;DanyaLangens@jourrapide.com;Hazenkampstraat 73;Brunssum;zaterdag 11 maart 2017;Afhalen;zaterdag 11 maart 2017;19:38;Pollo Pomodore;Italian Pizza;Tomatensaus;€ 8,95;1;Spinazie, Rode Ui, Honing Mosterdsaus, Paprikamix;€ 3,50;€ 13,45;€ 13,45;;€ 0,00;€ 13,45

Rotterdam Noord;Josia van der Kallen;06-32127987;JosiavanderKallen@einrot.com;Robert Baeldestraat 117;Rotterdam;donderdag 30 november 2017;Afhalen;donderdag 30 november 2017;16:59;BBQ Cannibale;Italian Pizza;Barbecue Saus;€ 4,95;2;;€ 0,00;€ 11,90;€ 11,90;3e pizza gratis bij bezorgen;€ 0,00;€ 11,90

Drachten;Enno de Koeijer;06-59822235;EnnodeKoeijer@teleworm.us;Van Pallandtstraat 51;Putten;zaterdag 19 januari 2019;Afhalen;zaterdag 19 januari 2019;16:06;Tonno;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;€ 43,80;25% korting op je bestelling;€ 10,95;€ 32,85
;;;;;;;;;;Bacon Gorgonzola;Large Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 25,90;;;;

Rotterdam Zevenkamp;Rowanne Narain;06-29459373;RowanneNarain@jourrapide.com;Sint-Janshaven 174;Rotterdam;dinsdag 11 juli 2017;Afhalen;dinsdag 11 juli 2017;16:43;Hawaii;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;€ 13,90;;€ 0,00;€ 13,90

Apeldoorn;Reina van Eenennaam;06-85002134;ReinavanEenennaam@fleckens.hu;Griffiersveld 75;Apeldoorn;dinsdag 13 augustus 2019;Bezorgen;dinsdag 13 augustus 2019;19:06;Creamy Bacon;Large Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 11,95;€ 72,70;2e pizza gratis bij afhalen;€ 0,00;€ 72,70
;;;;;;;;;;Deluxe;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;;;;
;;;;;;;;;;Salame Speciale;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;BBQ Mixed Grill;Family XXL Pizza;Barbecue Saus;€ 7,95;2;Chicken Kebab, Pepperoni, Tonijn;€ 4,50;€ 34,90;;;;

Voorschoten;Kirti Sloof;06-73772826;KirtiSloof@jourrapide.com;Tolstraat 118;Voorschoten;zaterdag 22 september 2018;Afhalen;zaterdag 22 september 2018;19:19;Margaritha;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 13,90;€ 33,80;2e pizza gratis bij afhalen;€ 4,95;€ 28,85
;;;;;;;;;;BBQ Cannibale;Family XXL Pizza;Barbecue Saus;€ 4,95;2;;€ 0,00;€ 19,90;;;;

Delfzijl;Chanelle van Hoef;06-29632565;ChanellevanHoef@jourrapide.com;Zilverschoon 130;Delfzijl;maandag 15 mei 2017;Afhalen;maandag 15 mei 2017;20:10;BBQ Cannibale;Italian Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 5,95;€ 43,75;;€ 0,00;€ 43,75
;;;;;;;;;;BBQ Cannibale;Medium Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 4,95;;;;
;;;;;;;;;;Hawaii;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;Gorgonzola, Gehakt, Verse Tomaat, Ananas;€ 4,00;€ 12,95;;;;
;;;;;;;;;;Four Cheese;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 19,90;;;;

Etten Leur;Kelly Krouwel;06-15614088;KellyKrouwel@superrito.com;Alberdingk Thijmstraat 13;Etten-Leur;woensdag 10 mei 2017;Afhalen;woensdag 10 mei 2017;19:10;Chicken Supreme;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;€ 26,85;25% korting op je bestelling;€ 6,71;€ 20,14
;;;;;;;;;;Tonno;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;

Rotterdam Vuurplaat;Rodi Nouwen;06-14076470;RodiNouwen@teleworm.us;Sikkelstraat 186;Rotterdam;zondag 16 september 2018;Afhalen;zondag 16 september 2018;19:33;Extravaganzza;Italian Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 17,90;€ 17,90;;€ 0,00;€ 17,90

Leiden;Freeke den Hamer;06-14858652;FreekedenHamer@rhyta.com;Pelikaanhof 38;Leiden;zondag 4 juni 2017;Afhalen;zondag 4 juni 2017;19:12;Tonno;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;€ 87,60;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 85,60
;;;;;;;;;;BBQ Mixed Grill;Large Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Hawaii;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Funghi;Large Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 17,90;;;;

Zoetermeer;Süheyla Dek;06-88773314;SuheylaDek@gustr.com;Schuitwater 120;Zoetermeer;donderdag 12 juli 2018;Afhalen;donderdag 12 juli 2018;19:22;Caprese;Medium Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 9,90;€ 97,55;;€ 0,00;€ 97,55
;;;;;;;;;;Bacon Gorgonzola;Family XXL Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 13,95;;;;
;;;;;;;;;;Four Cheese;Family XXL Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 25,90;;;;
;;;;;;;;;;Shoarma;Large Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 47,80;;;;

Vlissingen;Hans de Vlaming;06-13494996;HansdeVlaming@einrot.com;Glacisstraat 124;Vlissingen;donderdag 1 maart 2018;Afhalen;donderdag 1 maart 2018;20:55;Shoarma;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;€ 24,90;;€ 0,00;€ 24,90
;;;;;;;;;;Deluxe;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;Pepperoni, Geitenkaas, Bacon;€ 3,00;€ 11,95;;;;

Rotterdam Mariniersweg;Ritchy Zwanenburg;06-87271328;RitchyZwanenburg@jourrapide.com;Lemkensstraat 119;Rotterdam;woensdag 29 augustus 2018;Afhalen;woensdag 29 augustus 2018;18:51;Salame Speciale;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;€ 21,90;3e pizza gratis bij bezorgen;€ 0,00;€ 21,90

Den Bosch Empel;Guleed Rozendal;06-15656265;GuleedRozendal@rhyta.com;Vughterweg 99;s-Hertogenbosch;dinsdag 24 juli 2018;Afhalen;dinsdag 24 juli 2018;19:32;Creamy Bacon;Medium Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 7,95;€ 7,95;;€ 0,00;€ 7,95

Tilburg Laarstraat;Paulien Schouten;06-47938425;PaulienSchouten@cuvox.de;Europalaan 94;Tilburg;maandag 21 oktober 2019;Afhalen;maandag 21 oktober 2019;18:42;Pollo Pomodore;Family XXL Pizza;Tomatensaus;€ 8,95;2;Bacon, Pepperoni;€ 2,00;€ 31,90;€ 67,70;;€ 0,00;€ 67,70
;;;;;;;;;;Chicken Kebab;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Chicken Kebab;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;BBQ Mixed Grill;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 19,90;;;;

Kampen;Joep Boswijk;06-85582990;JoepBoswijk@superrito.com;IJsselkade 75;Kampen;zondag 6 oktober 2019;Bezorgen;zondag 6 oktober 2019;17:26;BBQ Mixed Grill;Large Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 11,95;€ 11,95;;€ 0,00;€ 11,95

Den Bosch;Jil Beukema;06-41844045;JilBeukema@dayrep.com;Sigarenmakerstraat 118;s-Hertogenbosch;woensdag 29 maart 2017;Afhalen;woensdag 29 maart 2017;18:56;Perfect Pepperoni;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 13,90;€ 85,50;;€ 0,00;€ 85,50
;;;;;;;;;;Caprese;Family XXL Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 19,90;;;;
;;;;;;;;;;Americana;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;;;;
;;;;;;;;;;Margaritha;Medium Pizza;Tomatensaus;€ 4,95;4;Chorizo, Chorizo, Tonijn, Verse Tomaat;€ 4,50;€ 37,80;;;;

Veldhoven;Esra den Toom;06-76554760;EsradenToom@dayrep.com;Dreefpad 168;Veldhoven;dinsdag 28 augustus 2018;Afhalen;dinsdag 28 augustus 2018;16:07;Beenham;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;€ 8,95;;€ 0,00;€ 8,95

Noordwijk;Boyd Louman;06-28368029;BoydLouman@dayrep.com;Zeger de Moorstraat 172;Noordwijk;woensdag 4 april 2018;Afhalen;woensdag 4 april 2018;16:38;Hawaii;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;€ 58,70;25% korting op je bestelling;€ 14,68;€ 44,03
;;;;;;;;;;Caprese;Italian Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 5,95;;;;
;;;;;;;;;;Bacon Gorgonzola;Family XXL Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 27,90;;;;
;;;;;;;;;;Salame Speciale;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;

Heerenveen;Jolijn van Gageldonk;06-54274257;JolijnvanGageldonk@cuvox.de;De Line 74;Jubbega;zondag 2 april 2017;Bezorgen;zondag 2 april 2017;17:54;Extravaganzza;Italian Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 17,90;€ 80,10;;€ 0,00;€ 80,10
;;;;;;;;;;Tricolore;Medium Cheesy Crust Pizza;Creme Fraiche;€ 8,95;1;Tonijn, Gehakt;€ 2,50;€ 13,45;;;;
;;;;;;;;;;Hot & Spicy;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Chicken Kebab;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 39,80;;;;

Rotterdam Schiebroek;Mimount van Hasselt;06-66817043;MimountvanHasselt@rhyta.com;Europaweg 124;Europoort;vrijdag 11 augustus 2017;Afhalen;vrijdag 11 augustus 2017;18:16;Extravaganzza;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;€ 18,90;;€ 0,00;€ 18,90
;;;;;;;;;;Bacon Gorgonzola;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 10,95;;;;

Den Haag Goudenregenplein;Prosper Eijsink;06-79774029;ProsperEijsink@cuvox.de;Zeddamseweg 188;Etten;zaterdag 13 juli 2019;Bezorgen;zaterdag 13 juli 2019;17:08;Caprese;Family XXL Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 39,80;€ 57,70;;€ 0,00;€ 57,70
;;;;;;;;;;Supreme;Italian Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 17,90;;;;

Eindhoven Gestel;El Hassan Raap;06-37287385;ElHassanRaap@superrito.com;Kompasweg 130;Eindhoven;maandag 26 november 2018;Afhalen;maandag 26 november 2018;19:23;Beenham;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;€ 51,75;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 49,75
;;;;;;;;;;Tricolore;Large Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;Creamy Bacon;Italian Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Salame Speciale;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;

Den Bosch Empel;Isolde Hofmeijer;06-51693007;IsoldeHofmeijer@dayrep.com;Philips de Tweedestraat 93;s-Hertogenbosch;zondag 16 april 2017;Afhalen;zondag 16 april 2017;19:45;Chicken Kebab;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 19,90;€ 69,65;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 67,65
;;;;;;;;;;Caprese;Italian Pizza;Tomatensaus;€ 4,95;1;Paprikamix, Verse Tomaat;€ 2,00;€ 7,95;;;;
;;;;;;;;;;Funghi;Large Pizza;Tomatensaus;€ 4,95;2;Merguez, Bacon;€ 2,00;€ 21,90;;;;
;;;;;;;;;;BBQ Mixed Grill;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 19,90;;;;

Almere;Sapna Kievits;06-95066020;SapnaKievits@fleckens.hu;Cantatestraat 84;Almere;dinsdag 18 juli 2017;Bezorgen;dinsdag 18 juli 2017;20:34;Four Cheese;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 39,80;€ 39,80;3e pizza gratis bij bezorgen;€ 0,00;€ 39,80

Brunssum;Camiel van der Leek;06-57122827;CamielvanderLeek@superrito.com;Bijvoet 156;Brunssum;vrijdag 21 april 2017;Afhalen;vrijdag 21 april 2017;18:40;Salame Speciale;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;€ 23,90;;€ 0,00;€ 23,90

Dordrecht Van Oldenbarneveltplein;Morsal Dijkstra;06-67761966;MorsalDijkstra@fleckens.hu;Reinkenstraat 82;Dordrecht;dinsdag 5 maart 2019;Bezorgen;dinsdag 5 maart 2019;17:39;Supreme;Large Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 23,90;€ 45,80;;€ 0,00;€ 45,80
;;;;;;;;;;Hawaii;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;

Roermond;Mehmed Bierman;06-33834835;MehmedBierman@teleworm.us;Schoenmakersstraat 91;Roermond;zondag 29 april 2018;Bezorgen;zondag 29 april 2018;17:12;Hawaii;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;€ 37,80;25% korting op je bestelling;€ 9,45;€ 28,35
;;;;;;;;;;Bacon Gorgonzola;Italian Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 19,90;;;;

Wassenaar;Délano Esman;06-33578838;DelanoEsman@einrot.com;Christiaan de Wetstraat 65;Wassenaar;vrijdag 11 mei 2018;Bezorgen;vrijdag 11 mei 2018;18:16;Pollo Pomodore;Family XXL Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 27,90;€ 36,85;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 34,85
;;;;;;;;;;Tonno;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;;;;

Noordwijk;Ran Beumer;06-62102791;RanBeumer@cuvox.de;Symon Meeszstraat 126;Noordwijk;vrijdag 27 april 2018;Afhalen;vrijdag 27 april 2018;17:47;Pollo Pomodore;Medium Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 17,90;€ 17,90;;€ 0,00;€ 17,90

Amsterdam Oostelijke Handelskade;Maron Egelmeers;06-97144951;MaronEgelmeers@dayrep.com;Klarenburg 44;Amsterdam;zondag 9 december 2018;Afhalen;zondag 9 december 2018;20:56;Tonno;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;€ 62,70;;€ 0,00;€ 62,70
;;;;;;;;;;Bacon Gorgonzola;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Chicken Kebab;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Tonno;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;

Groningen Paddepoel;Jozias Wibier;06-41303919;JoziasWibier@jourrapide.com;Goudlaan 85;Groningen;vrijdag 31 augustus 2018;Afhalen;vrijdag 31 augustus 2018;20:16;Tricolore;Italian Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 9,95;€ 9,95;;€ 0,00;€ 9,95

Helmond Brandevoort;Mara Dorrestijn;06-56111680;MaraDorrestijn@armyspy.com;Weg naar Bakel 48;Helmond;zaterdag 4 mei 2019;Afhalen;zaterdag 4 mei 2019;19:28;Caprese;Medium Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 9,90;€ 9,90;3e pizza gratis bij bezorgen;€ 0,00;€ 9,90

Gorinchem;Tolgahan van der Weij;06-49969560;TolgahanvanderWeij@gustr.com;Hugo de Grootstraat 187;Gorinchem;zondag 28 januari 2018;Bezorgen;zondag 28 januari 2018;17:09;Hot & Spicy;Medium Pizza;Tomatensaus;€ 6,95;1;Knoflooksaus Swirl, Spaanse Pepers, Beenham;€ 3,00;€ 9,95;€ 43,80;3e pizza gratis bij bezorgen;€ 6,95;€ 36,85
;;;;;;;;;;Perfect Pepperoni;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;Hot & Spicy;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Beenham;Family XXL Pizza;Tomatensaus;€ 6,95;1;Gehakt;€ 1,00;€ 12,95;;;;

Sneek;Nafisa Abma;06-93946234;NafisaAbma@teleworm.us;Fiifgeawei 166;Offingawier;dinsdag 23 januari 2018;Afhalen;dinsdag 23 januari 2018;16:00;Four Cheese;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;€ 20,90;25% korting op je bestelling;€ 5,23;€ 15,68
;;;;;;;;;;Creamy Bacon;Family XXL Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 12,95;;;;

Meppel;Christoph Hoekstra;06-46657271;ChristophHoekstra@jourrapide.com;Burgemeester Weimalaan 23;Nijeveen;vrijdag 29 maart 2019;Afhalen;vrijdag 29 maart 2019;17:56;Shoarma;Italian Pizza;Tomatensaus;€ 7,95;1;Honing Mosterdsaus, Kip, Geitenkaas, Merguez;€ 3,50;€ 12,45;€ 38,35;;€ 0,00;€ 38,35
;;;;;;;;;;Pollo Pomodore;Large Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 25,90;;;;

Gorinchem;Alena Duiveman;06-77288452;AlenaDuiveman@armyspy.com;Kortendijk 69;Gorinchem;dinsdag 9 juli 2019;Bezorgen;dinsdag 9 juli 2019;20:46;Four Cheese;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;€ 35,80;;€ 0,00;€ 35,80
;;;;;;;;;;Hawaii;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Caprese;Family XXL Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 19,90;;;;

Dordrecht Van Oldenbarneveltplein;Seline Schoonenberg;06-19440183;SelineSchoonenberg@cuvox.de;Halleyweg 56;Dordrecht;vrijdag 6 juli 2018;Bezorgen;vrijdag 6 juli 2018;18:20;Four Cheese;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;€ 11,95;;€ 0,00;€ 11,95

Woerden;Aart de Veth;06-92080892;AartdeVeth@fleckens.hu;Schuit 91;Woerden;vrijdag 28 september 2018;Bezorgen;vrijdag 28 september 2018;19:46;Margaritha;Large Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 35,80;€ 48,75;;€ 0,00;€ 48,75
;;;;;;;;;;Pollo Pomodore;Large Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 12,95;;;;

Noordwijk;Egbertje Baks;06-22652233;EgbertjeBaks@gustr.com;Van Panhuysstraat 8;Noordwijk;maandag 1 juli 2019;Afhalen;maandag 1 juli 2019;18:45;BBQ Mixed Grill;Italian Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 17,90;€ 95,50;;€ 0,00;€ 95,50
;;;;;;;;;;Beenham;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;
;;;;;;;;;;Perfect Pepperoni;Large Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 35,80;;;;
;;;;;;;;;;Chicken Kebab;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 19,90;;;;

Lelystad;Pelle Booi;06-48714845;PelleBooi@dayrep.com;Schouw 88;Lelystad;dinsdag 26 maart 2019;Bezorgen;dinsdag 26 maart 2019;16:32;Creamy Bacon;Large Pizza;Creme Fraiche;€ 7,95;1;Gorgonzola, Champignons;€ 2,00;€ 13,95;€ 13,95;25% korting op je bestelling;€ 3,49;€ 10,46

Helmond;Areke Sijbrandij;06-97014065;ArekeSijbrandij@gustr.com;Korendijk 127;Helmond;zondag 27 januari 2019;Afhalen;zondag 27 januari 2019;18:46;BBQ Cannibale;Medium Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 4,95;€ 4,95;;€ 0,00;€ 4,95

Bergen op Zoom;Hendricus Dorenbos;06-18812033;HendricusDorenbos@armyspy.com;Pieter Corneliszoon Hooftstraat 69;Bergen op Zoom;woensdag 26 september 2018;Bezorgen;woensdag 26 september 2018;16:45;Pollo Pomodore;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 21,90;€ 68,70;;€ 0,00;€ 68,70
;;;;;;;;;;Chicken Supreme;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Americana;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;Bacon;€ 1,00;€ 9,95;;;;
;;;;;;;;;;Bacon Gorgonzola;Large Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 25,90;;;;

Velp;Leonne van der Gulik;06-60810149;LeonnevanderGulik@jourrapide.com;Wierbalg 124;Den Helder;vrijdag 30 augustus 2019;Bezorgen;vrijdag 30 augustus 2019;18:37;Pollo Pomodore;Large Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 12,95;€ 78,65;2e pizza gratis bij afhalen;€ 0,00;€ 78,65
;;;;;;;;;;Pollo Pomodore;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;4;;€ 0,00;€ 43,80;;;;
;;;;;;;;;;Deluxe;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;

Nijmegen;Sergi Hemelaar;06-11038217;SergiHemelaar@fleckens.hu;Koninginnelaan 153;Nijmegen;vrijdag 27 januari 2017;Afhalen;vrijdag 27 januari 2017;16:42;Margaritha;Large Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 17,90;€ 17,90;;€ 0,00;€ 17,90

Woerden;Yentle Sleurink;06-79529180;YentleSleurink@superrito.com;Voorstraat 108;Woerden;dinsdag 3 april 2018;Afhalen;dinsdag 3 april 2018;17:42;Bacon Gorgonzola;Large Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 12,95;€ 12,95;;€ 0,00;€ 12,95

Drachten;Bobbi Groenewold;06-60696801;BobbiGroenewold@rhyta.com;Noord-Hollandlaan 56;Lage Zwaluwe;dinsdag 5 september 2017;Afhalen;dinsdag 5 september 2017;18:47;Funghi;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;€ 6,95;;€ 0,00;€ 6,95

Zaandam;Marian Kleinveld;06-59464866;MarianKleinveld@rhyta.com;Arendstraat 74;Gennep;zaterdag 16 november 2019;Afhalen;zaterdag 16 november 2019;17:59;Chicken Kebab;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 9,95;€ 9,95;;€ 0,00;€ 9,95

Helmond;Thimon Schouwenburg;06-17141730;ThimonSchouwenburg@einrot.com;Oostende 185;Helmond;donderdag 20 september 2018;Afhalen;donderdag 20 september 2018;18:26;Salame Speciale;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 46,75;;€ 0,00;€ 46,75
;;;;;;;;;;Hawaii;Large Pizza;Tomatensaus;€ 6,95;1;Tonijn, Knoflooksaus Swirl;€ 2,00;€ 12,95;;;;
;;;;;;;;;;Four Cheese;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Tonno;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;;;;

Zoetermeer;Ugur van Moerkerk;06-26397603;UgurvanMoerkerk@superrito.com;Violiervaart 61;Zoetermeer;vrijdag 26 oktober 2018;Bezorgen;vrijdag 26 oktober 2018;17:11;Chicken Kebab;Medium Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 15,90;€ 15,90;;€ 0,00;€ 15,90

Helmond;Zwaantje Rebel;06-14786170;ZwaantjeRebel@dayrep.com;Karpaten 151;Helmond;zaterdag 12 mei 2018;Bezorgen;zaterdag 12 mei 2018;20:54;Perfect Pepperoni;Medium Pizza;Tomatensaus;€ 4,95;2;Verse Tomaat, Geitenkaas;€ 2,00;€ 13,90;€ 55,65;2e pizza gratis bij afhalen;€ 0,00;€ 55,65
