Mario bestellingen

Let op! De vermelde prijzen zijn de prijzen ten tijde van de bestelling

Winkelnaam;Klantnaam;TelefoonNr;Email;Adres;Woonplaats;Besteldatum;AfleverType;AfleverDatum;AfleverMoment;Product;PizzaBodem;PizzaSaus;Prijs;Aantal;Extra Ingrediënten;Prijs Extra Ingrediënten;Regelprijs;Totaalprijs;Gebruikte Coupon;Coupon Korting;Te Betalen
Enschede;Marente Heijligers;06-53359296;MarenteHeijligers@teleworm.us;Oostveenweg 48;Enschede;maandag 18 december 2017;Bezorgen;maandag 18 december 2017;20:16;Beenham;Italian Pizza;Tomatensaus;€ 6,95;1;Kaasmix, Ham, Ham;€ 3,50;€ 11,45;€ 11,45;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 11,45

Rotterdam Schiebroek;Patrique van Uden;06-93713470;PatriquevanUden@teleworm.us;Rousseaustraat 189;Rotterdam;woensdag 10 januari 2018;Afhalen;woensdag 10 januari 2018;17:43;Extravaganzza;Italian Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 8,95;€ 35,80;3e pizza gratis bij bezorgen;€ 0,00;€ 35,80
;;;;;;;;;;Four Cheese;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;Caprese;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 13,90;;;;

Bergen op Zoom;Caren Westerhout;06-78687536;CarenWesterhout@jourrapide.com;Steenbergseweg 189;Halsteren;woensdag 5 december 2018;Afhalen;woensdag 5 december 2018;17:17;Hot & Spicy;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 36,80;;€ 0,00;€ 36,80
;;;;;;;;;;Pollo Pomodore;Medium Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Americana;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;

Lelystad;Yorian van Oosterom;06-82552955;YorianvanOosterom@cuvox.de;Moldau 85;Lelystad;zondag 29 december 2019;Afhalen;zondag 29 december 2019;19:56;Tonno;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;€ 15,90;;€ 0,00;€ 15,90

Gorinchem;Luck van Hasselt;06-51422870;LuckvanHasselt@dayrep.com;Henri Knapstraat 196;Gorinchem;maandag 15 oktober 2018;Afhalen;maandag 15 oktober 2018;16:21;Creamy Bacon;Italian Pizza;Creme Fraiche;€ 7,95;2;;€ 0,00;€ 17,90;€ 117,30;2e pizza gratis bij afhalen;€ 4,95;€ 112,35
;;;;;;;;;;Margaritha;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 27,80;;;;
;;;;;;;;;;Funghi;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 27,80;;;;
;;;;;;;;;;Salame Speciale;Large Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 43,80;;;;

Hilversum;Ellemieke Kamsteeg;06-72507857;EllemiekeKamsteeg@teleworm.us;Snelliuslaan 125;Hilversum;donderdag 25 januari 2018;Afhalen;donderdag 25 januari 2018;20:35;Tonno;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;€ 33,85;3e pizza gratis bij bezorgen;€ 0,00;€ 33,85
;;;;;;;;;;Extravaganzza;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;;;;

Oss;Gerrit Verbeek;06-15328814;GerritVerbeek@rhyta.com;Ussenstraat 42;Oss;zondag 5 november 2017;Bezorgen;zondag 5 november 2017;20:36;Supreme;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 19,90;€ 63,70;;€ 0,00;€ 63,70
;;;;;;;;;;Tonno;Large Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 43,80;;;;

Delft Binnenwatersloot;Pilar Bais;06-80243168;PilarBais@armyspy.com;Beyerinckstraat 188;Delft;woensdag 25 januari 2017;Afhalen;woensdag 25 januari 2017;17:03;Margaritha;Medium Pizza;Tomatensaus;€ 4,95;1;Chicken Kebab;€ 2,00;€ 6,95;€ 28,85;;€ 0,00;€ 28,85
;;;;;;;;;;Tricolore;Medium Cheesy Crust Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 21,90;;;;

Dordrecht Van Oldenbarneveltplein;Jurriaan Gijsbertsen;06-48787645;JurriaanGijsbertsen@jourrapide.com;Iepenlaan 65;Dordrecht;donderdag 26 oktober 2017;Bezorgen;donderdag 26 oktober 2017;16:16;Pollo Pomodore;Large Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 12,95;€ 12,95;;€ 0,00;€ 12,95

Alphen aan den Rijn;Robrecht van Ark;06-95386690;RobrechtvanArk@armyspy.com;Vliestroom 148;Alphen aan den Rijn;woensdag 22 november 2017;Afhalen;woensdag 22 november 2017;18:01;Tricolore;Medium Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 8,95;€ 61,70;;€ 0,00;€ 61,70
;;;;;;;;;;BBQ Chicken Hawaii;Italian Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;Shoarma;Italian Pizza;Tomatensaus;€ 7,95;2;Beenham, Kaas, Spinazie, Verse Tomaat;€ 4,50;€ 26,90;;;;
;;;;;;;;;;Caprese;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;;;;

De Meern;Jesmer Tollenaar;06-61310415;JesmerTollenaar@cuvox.de;Vletkade 116;Zoetermeer;vrijdag 13 april 2018;Bezorgen;vrijdag 13 april 2018;19:52;Caprese;Italian Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 11,90;€ 11,90;;€ 0,00;€ 11,90

Emmen;Juliet Selles;06-81436274;JulietSelles@armyspy.com;Appelvink 7;Emmen;maandag 29 juli 2019;Bezorgen;maandag 29 juli 2019;17:12;Salame Speciale;Italian Pizza;Tomatensaus;€ 6,95;2;Kip, Geitenkaas, Shoarma, Knoflooksaus Swirl;€ 4,00;€ 23,90;€ 34,85;;€ 0,00;€ 34,85
;;;;;;;;;;Americana;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;

Heemskerk;Jenine Pieters;06-94486167;JeninePieters@teleworm.us;Ingen Houszstraat 91;Heemskerk;maandag 10 december 2018;Afhalen;maandag 10 december 2018;18:07;Perfect Pepperoni;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;€ 13,90;;€ 0,00;€ 13,90
;;;;;;;;;;BBQ Cannibale;Large Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 8,95;;;;

Hilversum;Ecem Meeuwis;06-22395364;EcemMeeuwis@dayrep.com;Wandelpad 142;Hilversum;dinsdag 6 augustus 2019;Afhalen;dinsdag 6 augustus 2019;18:13;Shoarma;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;€ 11,95;;€ 0,00;€ 11,95

Roermond;Mateo Grijsen;06-39672418;MateoGrijsen@superrito.com;Abdis Odastraat 4;Roermond;maandag 18 juni 2018;Afhalen;maandag 18 juni 2018;16:07;Veggi;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;€ 51,70;;€ 0,00;€ 51,70
;;;;;;;;;;Perfect Pepperoni;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 27,80;;;;

Woerden;Naime van de Mheen;06-58257384;NaimevandeMheen@armyspy.com;Koningshof 89;Harmelen;donderdag 31 januari 2019;Afhalen;donderdag 31 januari 2019;19:09;Pollo Pomodore;Italian Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 9,95;€ 29,85;;€ 0,00;€ 29,85
;;;;;;;;;;Creamy Bacon;Medium Cheesy Crust Pizza;Creme Fraiche;€ 7,95;2;;€ 0,00;€ 19,90;;;;

Drachten;Nanine Buit;06-11158609;NanineBuit@superrito.com;Nijverheidlaan 98;Ede;woensdag 12 juni 2019;Bezorgen;woensdag 12 juni 2019;19:53;Caprese;Italian Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 5,95;€ 66,65;;€ 0,00;€ 66,65
;;;;;;;;;;Pollo Pomodore;Medium Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Four Cheese;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 39,80;;;;
;;;;;;;;;;Four Cheese;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;;;;

Soest;Hannan Bazelmans;06-96518295;HannanBazelmans@dayrep.com;Kamperfoeliestraat 150;Soest;zaterdag 1 september 2018;Afhalen;zaterdag 1 september 2018;17:57;Beenham;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;€ 33,85;;€ 0,00;€ 33,85
;;;;;;;;;;Caprese;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;;;;

Almere Buiten;Arda Hofstra;06-19760004;ArdaHofstra@teleworm.us;Dolfijnpad 115;Almere;zondag 17 december 2017;Afhalen;zondag 17 december 2017;18:05;Perfect Pepperoni;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;€ 39,80;3e pizza gratis bij bezorgen;€ 0,00;€ 39,80
;;;;;;;;;;Beenham;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Veggi;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;

Deventer;Corneel Wismans;06-35444270;CorneelWismans@teleworm.us;Rietveldstraat 131;Deventer;woensdag 4 oktober 2017;Bezorgen;woensdag 4 oktober 2017;17:03;Beenham;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;€ 71,45;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 69,45
;;;;;;;;;;BBQ Cannibale;Medium Pizza;Barbecue Saus;€ 4,95;4;;€ 0,00;€ 19,80;;;;
;;;;;;;;;;Pollo Pomodore;Family XXL Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 13,95;;;;
;;;;;;;;;;Perfect Pepperoni;Medium Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 19,80;;;;

Oss;Ciske Vegt;06-24906440;CiskeVegt@armyspy.com;Lichtmot 62;Oss;maandag 26 november 2018;Afhalen;maandag 26 november 2018;18:06;Extravaganzza;Italian Pizza;Tomatensaus;€ 7,95;1;Ham, Kaas;€ 2,00;€ 10,95;€ 26,85;;€ 0,00;€ 26,85
;;;;;;;;;;BBQ Chicken Hawaii;Italian Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 15,90;;;;

Hilversum;Sebastian van Hunen;06-79421325;SebastianvanHunen@cuvox.de;Ambrosiushof 33;Hilversum;zaterdag 26 oktober 2019;Afhalen;zaterdag 26 oktober 2019;19:43;Pollo Pomodore;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 10,95;€ 10,95;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 10,95

Amsterdam Noord;İlknur Leutscher;06-40928444;IlknurLeutscher@gustr.com;Van Boshuizenstraat 142;Amsterdam;donderdag 18 april 2019;Bezorgen;donderdag 18 april 2019;19:17;Tricolore;Family XXL Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 13,95;€ 90,60;;€ 0,00;€ 90,60
;;;;;;;;;;Pollo Pomodore;Italian Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 19,90;;;;
;;;;;;;;;;Deluxe;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Hawaii;Family XXL Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 47,80;;;;

Purmerend;Alisa Wouda;06-66633915;AlisaWouda@rhyta.com;B. Cocqgracht 166;Purmerend;donderdag 11 oktober 2018;Afhalen;donderdag 11 oktober 2018;20:41;BBQ Chicken Hawaii;Medium Cheesy Crust Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 8,95;€ 8,95;;€ 0,00;€ 8,95

Vlaardingen;Louisa Gerssen;06-79845289;LouisaGerssen@einrot.com;Aalscholverlaan 141;Vlaardingen;dinsdag 20 augustus 2019;Afhalen;dinsdag 20 augustus 2019;20:32;Four Cheese;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;€ 19,90;2e pizza gratis bij afhalen;€ 7,95;€ 11,95
;;;;;;;;;;Four Cheese;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;;;;

Delfzijl;Jérôme Rijpma;06-30937098;JeromeRijpma@gustr.com;Proosdij 62;Farmsum;vrijdag 28 juli 2017;Bezorgen;vrijdag 28 juli 2017;17:18;Perfect Pepperoni;Large Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 8,95;€ 56,75;;€ 0,00;€ 56,75
;;;;;;;;;;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 25,90;;;;
;;;;;;;;;;Hot & Spicy;Large Pizza;Tomatensaus;€ 6,95;1;Chorizo, Chicken Kebab, Pepperoni, Gehakt;€ 5,00;€ 15,95;;;;
;;;;;;;;;;Caprese;Italian Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 5,95;;;;

Diemen;Beate Roukens;06-95075171;BeateRoukens@armyspy.com;Burgemeester de Kievietstraat 116;Diemen;donderdag 6 april 2017;Bezorgen;donderdag 6 april 2017;16:43;Hot & Spicy;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;€ 44,75;2e pizza gratis bij afhalen;€ 0,00;€ 44,75
;;;;;;;;;;Funghi;Large Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 35,80;;;;

Veenendaal;Aart Lagerweij;06-54102904;AartLagerweij@gustr.com;De Monding 5;Veenendaal;donderdag 23 maart 2017;Afhalen;donderdag 23 maart 2017;17:00;Shoarma;Medium Pizza;Tomatensaus;€ 7,95;1;Basilicum, Chicken Kebab, Kaas, Honing Mosterdsaus;€ 4,00;€ 11,95;€ 11,95;25% korting op je bestelling;€ 2,99;€ 8,96

Eindhoven Tongelre;Jorieke Otten;06-69004043;JoriekeOtten@teleworm.us;Begijnenhof 73;Eindhoven;maandag 15 juli 2019;Bezorgen;maandag 15 juli 2019;19:51;Four Cheese;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;€ 12,95;;€ 0,00;€ 12,95

Weert;Magnus Storm;06-29901991;MagnusStorm@jourrapide.com;Oude Trambaan 68;Stramproy;donderdag 12 juli 2018;Bezorgen;donderdag 12 juli 2018;17:14;Americana;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 50,70;25% korting op je bestelling;€ 12,68;€ 38,03
;;;;;;;;;;Veggi;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;Perfect Pepperoni;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Hawaii;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;

Assen;Kerim Mostert;06-96344137;KerimMostert@einrot.com;Oosterpark 127;Assen;donderdag 27 december 2018;Bezorgen;donderdag 27 december 2018;18:25;Perfect Pepperoni;Family XXL Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 19,90;€ 19,90;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 19,90

Zaandam;Hai Lammens;06-15542522;HaiLammens@fleckens.hu;Ongerstraat 109;Azewijn;dinsdag 8 mei 2018;Afhalen;dinsdag 8 mei 2018;19:07;Hot & Spicy;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 35,80;€ 48,75;3e pizza gratis bij bezorgen;€ 0,00;€ 48,75
;;;;;;;;;;Shoarma;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;;;;

Almelo;Helmer van Boven;06-82528264;HelmervanBoven@rhyta.com;Slachthuiskade 179;Almelo;woensdag 22 november 2017;Bezorgen;woensdag 22 november 2017;20:54;Supreme;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 19,90;€ 29,85;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 27,85
;;;;;;;;;;Extravaganzza;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 9,95;;;;

Groningen Paterswoldseweg;Logan Langens;06-80395311;LoganLangens@teleworm.us;Bloemsingel 183;Groningen;maandag 18 september 2017;Bezorgen;maandag 18 september 2017;18:09;Chicken Supreme;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;€ 15,90;;€ 0,00;€ 15,90

Arnhem;Mohamud Licht;06-71948208;MohamudLicht@dayrep.com;Hindeloopenstraat 56;Arnhem;woensdag 2 oktober 2019;Bezorgen;woensdag 2 oktober 2019;19:00;Veggi;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;€ 47,80;;€ 0,00;€ 47,80
;;;;;;;;;;Chicken Supreme;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;

Rijswijk;Rikst Mesman;06-68244655;RikstMesman@fleckens.hu;Florence Nightingalestraat 40;Rijswijk;dinsdag 26 november 2019;Bezorgen;dinsdag 26 november 2019;16:05;Margaritha;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;€ 37,75;;€ 0,00;€ 37,75
;;;;;;;;;;Caprese;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;;;;
;;;;;;;;;;Margaritha;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 13,90;;;;
;;;;;;;;;;Hawaii;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;

Delfzijl;Henrica van Tilburg;06-77518530;HenricavanTilburg@dayrep.com;Koperzand 125;Delfzijl;dinsdag 4 juni 2019;Afhalen;dinsdag 4 juni 2019;19:09;Four Cheese;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 9,95;€ 25,85;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 23,85
;;;;;;;;;;Shoarma;Medium Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 15,90;;;;

Heemskerk;Hayriye Hermse;06-30447952;HayriyeHermse@cuvox.de;Korte Promenade 152;Heemskerk;zaterdag 21 september 2019;Bezorgen;zaterdag 21 september 2019;16:56;Deluxe;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;€ 62,70;;€ 0,00;€ 62,70
;;;;;;;;;;Four Cheese;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;Beenham;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Hot & Spicy;Italian Pizza;Tomatensaus;€ 6,95;2;Gehakt, Basilicum;€ 1,50;€ 18,90;;;;

Velp;Dominique Rosendahl;06-46065510;DominiqueRosendahl@superrito.com;Sonseweg 167;Eindhoven;dinsdag 18 juni 2019;Bezorgen;dinsdag 18 juni 2019;16:59;Four Cheese;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;€ 49,75;;€ 0,00;€ 49,75
;;;;;;;;;;Extravaganzza;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Creamy Bacon;Medium Cheesy Crust Pizza;Creme Fraiche;€ 7,95;2;;€ 0,00;€ 19,90;;;;
;;;;;;;;;;Caprese;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;;;;

Geldrop;Li Wennink;06-11271134;LiWennink@rhyta.com;Jacob Roggeveenstraat 148;Geldrop;zondag 10 februari 2019;Bezorgen;zondag 10 februari 2019;20:15;Chicken Supreme;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;€ 22,85;;€ 0,00;€ 22,85
;;;;;;;;;;BBQ Chicken Hawaii;Italian Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 15,90;;;;

Haarlem Zuid;Mathijn Tissen;06-65688994;MathijnTissen@dayrep.com;Rozenprieelstraat 152;Haarlem;zaterdag 17 februari 2018;Afhalen;zaterdag 17 februari 2018;19:04;Americana;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;€ 10,95;;€ 0,00;€ 10,95

Wassenaar;Iskander Prak;06-81224031;IskanderPrak@teleworm.us;Hillenaarlaan 113;Wassenaar;dinsdag 9 mei 2017;Afhalen;dinsdag 9 mei 2017;18:57;Tonno;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 72,65;;€ 0,00;€ 72,65
;;;;;;;;;;Shoarma;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;BBQ Mixed Grill;Italian Pizza;Barbecue Saus;€ 7,95;4;Chorizo, Salami;€ 2,00;€ 43,80;;;;
;;;;;;;;;;Funghi;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;;;;

Vlaardingen;Jacklyn Curfs;06-52342696;JacklynCurfs@teleworm.us;Heiligerleelaan 17;Vlaardingen;zaterdag 5 januari 2019;Afhalen;zaterdag 5 januari 2019;17:54;Hawaii;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;€ 36,80;;€ 0,00;€ 36,80
;;;;;;;;;;Hot & Spicy;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Tonno;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;

Sittard;Wassila Tent;06-40319994;WassilaTent@superrito.com;Arnulfstraat 96;Guttecoven;vrijdag 4 mei 2018;Bezorgen;vrijdag 4 mei 2018;19:05;Tonno;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 35,80;€ 56,70;3e pizza gratis bij bezorgen;€ 0,00;€ 56,70
;;;;;;;;;;Margaritha;Large Pizza;Tomatensaus;€ 4,95;2;Knoflooksaus Swirl, Groene Olijven;€ 1,50;€ 20,90;;;;

Zwolle;Juanito Koetsier;06-29619565;JuanitoKoetsier@rhyta.com;Korenbloemweg 157;Zwolle;maandag 5 juni 2017;Bezorgen;maandag 5 juni 2017;20:36;Veggi;Family XXL Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 47,80;€ 61,70;;€ 0,00;€ 61,70
;;;;;;;;;;Deluxe;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;;;;

Rotterdam Zuidplein;Robby Overdevest;06-39859226;RobbyOverdevest@cuvox.de;Kleiweg 166;Rotterdam;dinsdag 23 oktober 2018;Afhalen;dinsdag 23 oktober 2018;20:47;Tonno;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 7,95;;€ 0,00;€ 7,95

Weert;Carolijn van Rosmalen;06-72481904;CarolijnvanRosmalen@cuvox.de;Meester Strijbosstraat 120;Weert;dinsdag 18 juli 2017;Afhalen;dinsdag 18 juli 2017;18:22;Chicken Kebab;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 19,90;€ 45,80;3e pizza gratis bij bezorgen;€ 0,00;€ 45,80
;;;;;;;;;;Shoarma;Family XXL Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 25,90;;;;

Tiel;Desie Hoksbergen;06-27992250;DesieHoksbergen@rhyta.com;Papesteeg 111;Tiel;zondag 17 november 2019;Bezorgen;zondag 17 november 2019;17:31;Deluxe;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 43,75;;€ 0,00;€ 43,75
;;;;;;;;;;Supreme;Medium Pizza;Barbecue Saus;€ 7,95;4;;€ 0,00;€ 31,80;;;;

Deventer;Firat Karabulut;06-30926838;FiratKarabulut@cuvox.de;Singel 130;Deventer;vrijdag 13 december 2019;Bezorgen;vrijdag 13 december 2019;17:39;Bacon Gorgonzola;Medium Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 17,90;€ 31,80;25% korting op je bestelling;€ 7,95;€ 23,85
;;;;;;;;;;Hawaii;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;;;;

Den Haag Torenstraat;Najima Lassche;06-39741433;NajimaLassche@cuvox.de;Schapendries 124;Oosterhout;woensdag 22 mei 2019;Afhalen;woensdag 22 mei 2019;19:39;Creamy Bacon;Italian Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 8,95;€ 8,95;;€ 0,00;€ 8,95

Hoofddorp;Aydin Harting;06-28804387;AydinHarting@jourrapide.com;Burchtenlaan 35;s-Hertogenbosch;vrijdag 12 januari 2018;Afhalen;vrijdag 12 januari 2018;17:32;Veggi;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;€ 40,80;;€ 0,00;€ 40,80
;;;;;;;;;;Creamy Bacon;Medium Cheesy Crust Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;Hot & Spicy;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;

Rotterdam Noord;Luitzen Witvoet;06-25031587;LuitzenWitvoet@superrito.com;Molenstraat 67;Rotterdam;zaterdag 2 december 2017;Bezorgen;zaterdag 2 december 2017;20:42;Pollo Pomodore;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;1;Verse Tomaat, Chicken Kebab, Champignons;€ 4,00;€ 14,95;€ 30,85;2e pizza gratis bij afhalen;€ 0,00;€ 30,85
;;;;;;;;;;Tonno;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Extravaganzza;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;;;;

Soest;Katrina Rijksen;06-99594939;KatrinaRijksen@cuvox.de;Turfstreek 153;Soest;woensdag 27 maart 2019;Afhalen;woensdag 27 maart 2019;18:19;Shoarma;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;€ 11,95;25% korting op je bestelling;€ 2,99;€ 8,96

Bergen op Zoom;Hendricus Dorenbos;06-18812033;HendricusDorenbos@armyspy.com;Pieter Corneliszoon Hooftstraat 69;Bergen op Zoom;zaterdag 11 mei 2019;Afhalen;zaterdag 11 mei 2019;20:15;Hot & Spicy;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;€ 33,80;;€ 0,00;€ 33,80
;;;;;;;;;;Caprese;Medium Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 9,90;;;;

